txt_emo,txt_cond,wav_emo,tts_model,filename,pred_emo,slm
angry,implicit,neutral,STYLE,03_angry_implicit_neutral_0011_STYLE.wav,neutral,salmonn
neutral,neutral,happy,STYLE,25_neutral_happy_0011_STYLE.wav,neutral,salmonn
happy,implicit,sad,STYLE,02_happy_implicit_sad_0012_STYLE.wav,neutral,salmonn
happy,implicit,sad,STYLE,13_happy_implicit_sad_0014_STYLE.wav,angry,salmonn
happy,implicit,sad,STYLE,01_happy_implicit_sad_0013_STYLE.wav,angry,salmonn
neutral,neutral,sad,STYLE,16_neutral_sad_0014_STYLE.wav,neutral,salmonn
neutral,neutral,angry,STYLE,25_neutral_angry_0014_STYLE.wav,angry,salmonn
happy,implicit,neutral,STYLE,04_happy_implicit_neutral_0015_STYLE.wav,angry,salmonn
angry,explicit,sad,STYLE,08_angry_explicit_sad_0017_STYLE.wav,angry,salmonn
sad,explicit,angry,STYLE,08_sad_explicit_angry_0011_STYLE.wav,sad,salmonn
happy,explicit,happy,STYLE,06_happy_explicit_happy_0013_STYLE.wav,angry,salmonn
angry,implicit,angry,STYLE,08_angry_implicit_angry_0012_STYLE.wav,angry,salmonn
neutral,neutral,sad,STYLE,17_neutral_sad_0012_STYLE.wav,neutral,salmonn
angry,explicit,neutral,STYLE,05_angry_explicit_neutral_0020_STYLE.wav,angry,salmonn
angry,implicit,happy,STYLE,10_angry_implicit_happy_0011_STYLE.wav,angry,salmonn
happy,implicit,sad,STYLE,08_happy_implicit_sad_0015_STYLE.wav,neutral,salmonn
happy,implicit,angry,STYLE,05_happy_implicit_angry_0019_STYLE.wav,angry,salmonn
happy,implicit,neutral,STYLE,05_happy_implicit_neutral_0019_STYLE.wav,angry,salmonn
sad,explicit,neutral,STYLE,05_sad_explicit_neutral_0012_STYLE.wav,sad,salmonn
angry,implicit,neutral,STYLE,11_angry_implicit_neutral_0016_STYLE.wav,angry,salmonn
neutral,neutral,neutral,STYLE,23_neutral_neutral_0018_STYLE.wav,neutral,salmonn
neutral,neutral,sad,STYLE,08_neutral_sad_0015_STYLE.wav,neutral,salmonn
sad,implicit,angry,STYLE,05_sad_implicit_angry_0011_STYLE.wav,neutral,salmonn
angry,explicit,happy,STYLE,13_angry_explicit_happy_0011_STYLE.wav,angry,salmonn
sad,implicit,angry,STYLE,09_sad_implicit_angry_0015_STYLE.wav,angry,salmonn
sad,implicit,sad,STYLE,04_sad_implicit_sad_0018_STYLE.wav,angry,salmonn
angry,explicit,sad,STYLE,10_angry_explicit_sad_0019_STYLE.wav,angry,salmonn
sad,explicit,angry,STYLE,02_sad_explicit_angry_0018_STYLE.wav,angry,salmonn
neutral,neutral,angry,STYLE,06_neutral_angry_0020_STYLE.wav,neutral,salmonn
sad,implicit,happy,STYLE,06_sad_implicit_happy_0015_STYLE.wav,angry,salmonn
neutral,neutral,neutral,STYLE,02_neutral_neutral_0013_STYLE.wav,neutral,salmonn
angry,explicit,happy,STYLE,02_angry_explicit_happy_0018_STYLE.wav,angry,salmonn
happy,explicit,angry,STYLE,02_happy_explicit_angry_0019_STYLE.wav,happy,salmonn
sad,implicit,angry,STYLE,03_sad_implicit_angry_0012_STYLE.wav,neutral,salmonn
happy,implicit,angry,STYLE,11_happy_implicit_angry_0012_STYLE.wav,angry,salmonn
happy,explicit,neutral,STYLE,09_happy_explicit_neutral_0019_STYLE.wav,angry,salmonn
angry,implicit,happy,STYLE,05_angry_implicit_happy_0014_STYLE.wav,angry,salmonn
sad,implicit,happy,STYLE,03_sad_implicit_happy_0015_STYLE.wav,angry,salmonn
neutral,neutral,sad,STYLE,20_neutral_sad_0014_STYLE.wav,neutral,salmonn
angry,implicit,sad,STYLE,03_angry_implicit_sad_0019_STYLE.wav,angry,salmonn
angry,explicit,happy,STYLE,07_angry_explicit_happy_0017_STYLE.wav,angry,salmonn
happy,explicit,sad,STYLE,05_happy_explicit_sad_0019_STYLE.wav,angry,salmonn
neutral,neutral,happy,STYLE,10_neutral_happy_0016_STYLE.wav,neutral,salmonn
angry,explicit,happy,STYLE,03_angry_explicit_happy_0016_STYLE.wav,angry,salmonn
happy,explicit,happy,STYLE,13_happy_explicit_happy_0016_STYLE.wav,happy,salmonn
angry,implicit,neutral,STYLE,07_angry_implicit_neutral_0015_STYLE.wav,angry,salmonn
neutral,neutral,angry,STYLE,12_neutral_angry_0018_STYLE.wav,angry,salmonn
sad,implicit,angry,STYLE,12_sad_implicit_angry_0017_STYLE.wav,angry,salmonn
sad,explicit,neutral,STYLE,09_sad_explicit_neutral_0012_STYLE.wav,sad,salmonn
sad,implicit,happy,STYLE,09_sad_implicit_happy_0012_STYLE.wav,angry,salmonn
neutral,neutral,neutral,STYLE,26_neutral_neutral_0014_STYLE.wav,neutral,salmonn
neutral,neutral,angry,STYLE,03_neutral_angry_0015_STYLE.wav,angry,salmonn
angry,explicit,neutral,STYLE,03_angry_explicit_neutral_0020_STYLE.wav,angry,salmonn
neutral,neutral,happy,STYLE,26_neutral_happy_0012_STYLE.wav,angry,salmonn
neutral,neutral,happy,STYLE,15_neutral_happy_0020_STYLE.wav,angry,salmonn
angry,implicit,angry,STYLE,11_angry_implicit_angry_0015_STYLE.wav,angry,salmonn
sad,explicit,happy,STYLE,13_sad_explicit_happy_0018_STYLE.wav,angry,salmonn
neutral,neutral,happy,STYLE,24_neutral_happy_0018_STYLE.wav,angry,salmonn
neutral,neutral,happy,STYLE,11_neutral_happy_0012_STYLE.wav,neutral,salmonn
neutral,neutral,sad,STYLE,15_neutral_sad_0012_STYLE.wav,angry,salmonn
angry,implicit,neutral,STYLE,13_angry_implicit_neutral_0016_STYLE.wav,angry,salmonn
neutral,neutral,happy,STYLE,03_neutral_happy_0016_STYLE.wav,neutral,salmonn
happy,implicit,neutral,STYLE,02_happy_implicit_neutral_0012_STYLE.wav,angry,salmonn
neutral,neutral,neutral,STYLE,13_neutral_neutral_0018_STYLE.wav,neutral,salmonn
sad,implicit,angry,STYLE,06_sad_implicit_angry_0014_STYLE.wav,angry,salmonn
sad,implicit,neutral,STYLE,03_sad_implicit_neutral_0016_STYLE.wav,angry,salmonn
happy,explicit,angry,STYLE,13_happy_explicit_angry_0014_STYLE.wav,happy,salmonn
sad,implicit,sad,STYLE,12_sad_implicit_sad_0019_STYLE.wav,angry,salmonn
happy,explicit,happy,STYLE,02_happy_explicit_happy_0018_STYLE.wav,happy,salmonn
sad,implicit,happy,STYLE,12_sad_implicit_happy_0015_STYLE.wav,angry,salmonn
sad,explicit,neutral,STYLE,11_sad_explicit_neutral_0012_STYLE.wav,sad,salmonn
happy,implicit,happy,STYLE,11_happy_implicit_happy_0013_STYLE.wav,angry,salmonn
happy,implicit,happy,STYLE,09_happy_implicit_happy_0014_STYLE.wav,angry,salmonn
angry,explicit,happy,STYLE,12_angry_explicit_happy_0018_STYLE.wav,angry,salmonn
neutral,neutral,sad,STYLE,14_neutral_sad_0013_STYLE.wav,neutral,salmonn
happy,implicit,neutral,STYLE,01_happy_implicit_neutral_0014_STYLE.wav,happy,salmonn
sad,explicit,happy,STYLE,02_sad_explicit_happy_0018_STYLE.wav,sad,salmonn
sad,explicit,neutral,STYLE,08_sad_explicit_neutral_0019_STYLE.wav,sad,salmonn
sad,implicit,neutral,STYLE,13_sad_implicit_neutral_0012_STYLE.wav,neutral,salmonn
sad,implicit,sad,STYLE,03_sad_implicit_sad_0017_STYLE.wav,neutral,salmonn
sad,implicit,angry,STYLE,07_sad_implicit_angry_0020_STYLE.wav,angry,salmonn
neutral,neutral,neutral,STYLE,19_neutral_neutral_0020_STYLE.wav,neutral,salmonn
angry,implicit,happy,STYLE,01_angry_implicit_happy_0012_STYLE.wav,angry,salmonn
angry,implicit,neutral,STYLE,04_angry_implicit_neutral_0014_STYLE.wav,angry,salmonn
happy,implicit,happy,STYLE,05_happy_implicit_happy_0016_STYLE.wav,angry,salmonn
angry,explicit,angry,STYLE,03_angry_explicit_angry_0015_STYLE.wav,angry,salmonn
sad,implicit,sad,STYLE,02_sad_implicit_sad_0014_STYLE.wav,angry,salmonn
angry,implicit,neutral,STYLE,10_angry_implicit_neutral_0011_STYLE.wav,angry,salmonn
angry,implicit,sad,STYLE,12_angry_implicit_sad_0018_STYLE.wav,neutral,salmonn
neutral,neutral,happy,STYLE,02_neutral_happy_0011_STYLE.wav,neutral,salmonn
neutral,neutral,sad,STYLE,09_neutral_sad_0015_STYLE.wav,neutral,salmonn
happy,explicit,happy,STYLE,07_happy_explicit_happy_0016_STYLE.wav,happy,salmonn
neutral,neutral,angry,STYLE,26_neutral_angry_0013_STYLE.wav,angry,salmonn
happy,implicit,angry,STYLE,06_happy_implicit_angry_0020_STYLE.wav,angry,salmonn
angry,implicit,neutral,STYLE,05_angry_implicit_neutral_0015_STYLE.wav,angry,salmonn
happy,implicit,neutral,STYLE,10_happy_implicit_neutral_0018_STYLE.wav,angry,salmonn
happy,explicit,angry,STYLE,07_happy_explicit_angry_0012_STYLE.wav,happy,salmonn
happy,implicit,happy,STYLE,01_happy_implicit_happy_0014_STYLE.wav,angry,salmonn
neutral,neutral,neutral,STYLE,06_neutral_neutral_0016_STYLE.wav,neutral,salmonn
neutral,neutral,angry,STYLE,02_neutral_angry_0015_STYLE.wav,angry,salmonn
happy,explicit,sad,STYLE,09_happy_explicit_sad_0018_STYLE.wav,angry,salmonn
sad,implicit,neutral,STYLE,07_sad_implicit_neutral_0014_STYLE.wav,angry,salmonn
sad,implicit,sad,STYLE,06_sad_implicit_sad_0018_STYLE.wav,neutral,salmonn
neutral,neutral,sad,STYLE,21_neutral_sad_0017_STYLE.wav,neutral,salmonn
happy,implicit,happy,STYLE,04_happy_implicit_happy_0019_STYLE.wav,angry,salmonn
happy,explicit,happy,STYLE,03_happy_explicit_happy_0016_STYLE.wav,happy,salmonn
neutral,neutral,neutral,STYLE,12_neutral_neutral_0016_STYLE.wav,angry,salmonn
neutral,neutral,neutral,STYLE,16_neutral_neutral_0014_STYLE.wav,neutral,salmonn
neutral,neutral,angry,STYLE,13_neutral_angry_0018_STYLE.wav,angry,salmonn
angry,implicit,angry,STYLE,09_angry_implicit_angry_0016_STYLE.wav,angry,salmonn
happy,implicit,angry,STYLE,09_happy_implicit_angry_0013_STYLE.wav,angry,salmonn
angry,implicit,happy,STYLE,09_angry_implicit_happy_0012_STYLE.wav,angry,salmonn
neutral,neutral,angry,STYLE,10_neutral_angry_0017_STYLE.wav,neutral,salmonn
neutral,neutral,neutral,STYLE,22_neutral_neutral_0012_STYLE.wav,neutral,salmonn
neutral,neutral,angry,STYLE,11_neutral_angry_0012_STYLE.wav,neutral,salmonn
angry,implicit,angry,STYLE,12_angry_implicit_angry_0020_STYLE.wav,angry,salmonn
neutral,neutral,neutral,F5TTS,03_neutral_neutral_0020_F5TTS.wav,neutral,salmonn
angry,explicit,angry,F5TTS,05_angry_explicit_angry_0014_F5TTS.wav,angry,salmonn
sad,implicit,sad,F5TTS,11_sad_implicit_sad_0012_F5TTS.wav,neutral,salmonn
sad,implicit,happy,F5TTS,07_sad_implicit_happy_0015_F5TTS.wav,angry,salmonn
sad,implicit,neutral,F5TTS,01_sad_implicit_neutral_0017_F5TTS.wav,angry,salmonn
happy,explicit,happy,F5TTS,09_happy_explicit_happy_0016_F5TTS.wav,happy,salmonn
sad,explicit,sad,F5TTS,08_sad_explicit_sad_0016_F5TTS.wav,sad,salmonn
happy,explicit,angry,F5TTS,06_happy_explicit_angry_0020_F5TTS.wav,angry,salmonn
happy,explicit,angry,F5TTS,10_happy_explicit_angry_0018_F5TTS.wav,happy,salmonn
sad,implicit,sad,F5TTS,10_sad_implicit_sad_0011_F5TTS.wav,neutral,salmonn
sad,implicit,sad,F5TTS,07_sad_implicit_sad_0017_F5TTS.wav,neutral,salmonn
sad,implicit,neutral,F5TTS,11_sad_implicit_neutral_0012_F5TTS.wav,neutral,salmonn
happy,implicit,happy,F5TTS,13_happy_implicit_happy_0013_F5TTS.wav,angry,salmonn
sad,explicit,neutral,F5TTS,03_sad_explicit_neutral_0017_F5TTS.wav,sad,salmonn
happy,explicit,angry,F5TTS,01_happy_explicit_angry_0011_F5TTS.wav,angry,salmonn
angry,implicit,neutral,F5TTS,02_angry_implicit_neutral_0013_F5TTS.wav,neutral,salmonn
neutral,neutral,angry,F5TTS,11_neutral_angry_0011_F5TTS.wav,neutral,salmonn
happy,explicit,angry,F5TTS,11_happy_explicit_angry_0014_F5TTS.wav,happy,salmonn
happy,implicit,neutral,F5TTS,12_happy_implicit_neutral_0015_F5TTS.wav,neutral,salmonn
neutral,neutral,angry,F5TTS,10_neutral_angry_0014_F5TTS.wav,neutral,salmonn
sad,implicit,happy,F5TTS,13_sad_implicit_happy_0011_F5TTS.wav,neutral,salmonn
sad,implicit,neutral,F5TTS,05_sad_implicit_neutral_0017_F5TTS.wav,neutral,salmonn
angry,implicit,neutral,F5TTS,11_angry_implicit_neutral_0019_F5TTS.wav,angry,salmonn
happy,explicit,happy,F5TTS,01_happy_explicit_happy_0015_F5TTS.wav,angry,salmonn
sad,implicit,angry,F5TTS,09_sad_implicit_angry_0020_F5TTS.wav,neutral,salmonn
happy,implicit,neutral,F5TTS,05_happy_implicit_neutral_0016_F5TTS.wav,angry,salmonn
neutral,neutral,neutral,F5TTS,10_neutral_neutral_0011_F5TTS.wav,neutral,salmonn
happy,implicit,neutral,F5TTS,13_happy_implicit_neutral_0014_F5TTS.wav,angry,salmonn
neutral,neutral,neutral,F5TTS,18_neutral_neutral_0015_F5TTS.wav,neutral,salmonn
happy,implicit,neutral,F5TTS,10_happy_implicit_neutral_0012_F5TTS.wav,angry,salmonn
happy,implicit,happy,F5TTS,06_happy_implicit_happy_0019_F5TTS.wav,neutral,salmonn
angry,explicit,angry,F5TTS,08_angry_explicit_angry_0018_F5TTS.wav,angry,salmonn
neutral,neutral,happy,F5TTS,03_neutral_happy_0015_F5TTS.wav,neutral,salmonn
neutral,neutral,neutral,F5TTS,24_neutral_neutral_0017_F5TTS.wav,angry,salmonn
angry,implicit,angry,F5TTS,07_angry_implicit_angry_0015_F5TTS.wav,angry,salmonn
angry,implicit,happy,F5TTS,03_angry_implicit_happy_0011_F5TTS.wav,neutral,salmonn
happy,implicit,happy,F5TTS,07_happy_implicit_happy_0015_F5TTS.wav,angry,salmonn
sad,explicit,neutral,F5TTS,07_sad_explicit_neutral_0014_F5TTS.wav,sad,salmonn
happy,implicit,angry,F5TTS,04_happy_implicit_angry_0020_F5TTS.wav,angry,salmonn
sad,implicit,neutral,F5TTS,04_sad_implicit_neutral_0018_F5TTS.wav,neutral,salmonn
happy,implicit,sad,F5TTS,12_happy_implicit_sad_0019_F5TTS.wav,neutral,salmonn
happy,implicit,happy,F5TTS,02_happy_implicit_happy_0019_F5TTS.wav,angry,salmonn
angry,explicit,happy,F5TTS,05_angry_explicit_happy_0013_F5TTS.wav,angry,salmonn
happy,explicit,happy,F5TTS,05_happy_explicit_happy_0016_F5TTS.wav,happy,salmonn
happy,implicit,angry,F5TTS,13_happy_implicit_angry_0015_F5TTS.wav,angry,salmonn
sad,implicit,neutral,F5TTS,09_sad_implicit_neutral_0016_F5TTS.wav,neutral,salmonn
sad,implicit,angry,F5TTS,04_sad_implicit_angry_0013_F5TTS.wav,angry,salmonn
neutral,neutral,happy,F5TTS,25_neutral_happy_0018_F5TTS.wav,neutral,salmonn
neutral,neutral,angry,F5TTS,13_neutral_angry_0019_F5TTS.wav,neutral,salmonn
sad,implicit,angry,F5TTS,10_sad_implicit_angry_0016_F5TTS.wav,neutral,salmonn
neutral,neutral,neutral,F5TTS,04_neutral_neutral_0016_F5TTS.wav,neutral,salmonn
happy,implicit,neutral,F5TTS,04_happy_implicit_neutral_0011_F5TTS.wav,neutral,salmonn
sad,implicit,sad,F5TTS,12_sad_implicit_sad_0012_F5TTS.wav,neutral,salmonn
sad,implicit,angry,F5TTS,02_sad_implicit_angry_0016_F5TTS.wav,angry,salmonn
happy,implicit,neutral,F5TTS,11_happy_implicit_neutral_0016_F5TTS.wav,neutral,salmonn
sad,explicit,neutral,F5TTS,13_sad_explicit_neutral_0017_F5TTS.wav,happy,salmonn
angry,implicit,neutral,F5TTS,03_angry_implicit_neutral_0014_F5TTS.wav,neutral,salmonn
happy,implicit,happy,F5TTS,03_happy_implicit_happy_0013_F5TTS.wav,neutral,salmonn
happy,explicit,angry,F5TTS,09_happy_explicit_angry_0016_F5TTS.wav,neutral,salmonn
angry,explicit,angry,F5TTS,09_angry_explicit_angry_0013_F5TTS.wav,angry,salmonn
neutral,neutral,sad,F5TTS,12_neutral_sad_0014_F5TTS.wav,neutral,salmonn
angry,implicit,happy,F5TTS,13_angry_implicit_happy_0013_F5TTS.wav,angry,salmonn
angry,explicit,angry,F5TTS,06_angry_explicit_angry_0020_F5TTS.wav,angry,salmonn
neutral,neutral,neutral,F5TTS,01_neutral_neutral_0018_F5TTS.wav,angry,salmonn
sad,implicit,angry,F5TTS,01_sad_implicit_angry_0016_F5TTS.wav,angry,salmonn
happy,explicit,happy,F5TTS,11_happy_explicit_happy_0014_F5TTS.wav,happy,salmonn
angry,explicit,sad,F5TTS,05_angry_explicit_sad_0019_F5TTS.wav,angry,salmonn
sad,implicit,sad,F5TTS,04_sad_implicit_sad_0016_F5TTS.wav,neutral,salmonn
happy,implicit,neutral,F5TTS,06_happy_implicit_neutral_0014_F5TTS.wav,neutral,salmonn
happy,explicit,neutral,F5TTS,09_happy_explicit_neutral_0013_F5TTS.wav,angry,salmonn
angry,implicit,sad,F5TTS,13_angry_implicit_sad_0019_F5TTS.wav,angry,salmonn
happy,implicit,angry,F5TTS,03_happy_implicit_angry_0015_F5TTS.wav,angry,salmonn
sad,implicit,angry,F5TTS,13_sad_implicit_angry_0012_F5TTS.wav,angry,salmonn
angry,explicit,happy,F5TTS,09_angry_explicit_happy_0015_F5TTS.wav,angry,salmonn
neutral,neutral,neutral,F5TTS,08_neutral_neutral_0012_F5TTS.wav,neutral,salmonn
sad,explicit,neutral,F5TTS,04_sad_explicit_neutral_0020_F5TTS.wav,sad,salmonn
neutral,neutral,angry,F5TTS,26_neutral_angry_0016_F5TTS.wav,neutral,salmonn
angry,explicit,happy,F5TTS,01_angry_explicit_happy_0017_F5TTS.wav,angry,salmonn
neutral,neutral,happy,F5TTS,02_neutral_happy_0014_F5TTS.wav,neutral,salmonn
sad,implicit,angry,F5TTS,08_sad_implicit_angry_0012_F5TTS.wav,neutral,salmonn
neutral,neutral,sad,F5TTS,07_neutral_sad_0011_F5TTS.wav,neutral,salmonn
happy,explicit,angry,F5TTS,05_happy_explicit_angry_0017_F5TTS.wav,happy,salmonn
sad,implicit,sad,F5TTS,01_sad_implicit_sad_0018_F5TTS.wav,angry,salmonn
sad,implicit,happy,F5TTS,08_sad_implicit_happy_0016_F5TTS.wav,angry,salmonn
sad,explicit,angry,F5TTS,12_sad_explicit_angry_0018_F5TTS.wav,sad,salmonn
angry,explicit,happy,F5TTS,08_angry_explicit_happy_0018_F5TTS.wav,angry,salmonn
happy,implicit,happy,F5TTS,12_happy_implicit_happy_0018_F5TTS.wav,neutral,salmonn
sad,implicit,sad,F5TTS,05_sad_implicit_sad_0017_F5TTS.wav,neutral,salmonn
angry,implicit,happy,F5TTS,06_angry_implicit_happy_0019_F5TTS.wav,angry,salmonn
angry,explicit,sad,F5TTS,03_angry_explicit_sad_0019_F5TTS.wav,angry,salmonn
sad,explicit,sad,F5TTS,09_sad_explicit_sad_0012_F5TTS.wav,sad,salmonn
happy,implicit,neutral,F5TTS,07_happy_implicit_neutral_0014_F5TTS.wav,neutral,salmonn
happy,implicit,angry,F5TTS,10_happy_implicit_angry_0020_F5TTS.wav,angry,salmonn
angry,explicit,angry,F5TTS,11_angry_explicit_angry_0017_F5TTS.wav,angry,salmonn
happy,explicit,sad,F5TTS,08_happy_explicit_sad_0017_F5TTS.wav,neutral,salmonn
sad,implicit,angry,F5TTS,07_sad_implicit_angry_0018_F5TTS.wav,angry,salmonn
angry,implicit,happy,F5TTS,02_angry_implicit_happy_0016_F5TTS.wav,neutral,salmonn
neutral,neutral,happy,F5TTS,21_neutral_happy_0020_F5TTS.wav,neutral,salmonn
happy,implicit,neutral,F5TTS,01_happy_implicit_neutral_0017_F5TTS.wav,angry,salmonn
angry,implicit,sad,F5TTS,10_angry_implicit_sad_0014_F5TTS.wav,neutral,salmonn
angry,implicit,sad,F5TTS,04_angry_implicit_sad_0011_F5TTS.wav,angry,salmonn
angry,implicit,angry,F5TTS,02_angry_implicit_angry_0012_F5TTS.wav,neutral,salmonn
happy,implicit,happy,F5TTS,09_happy_implicit_happy_0020_F5TTS.wav,angry,salmonn
happy,implicit,angry,F5TTS,02_happy_implicit_angry_0017_F5TTS.wav,angry,salmonn
angry,implicit,angry,F5TTS,12_angry_implicit_angry_0017_F5TTS.wav,angry,salmonn
angry,explicit,sad,F5TTS,09_angry_explicit_sad_0011_F5TTS.wav,angry,salmonn
happy,implicit,neutral,F5TTS,03_happy_implicit_neutral_0013_F5TTS.wav,neutral,salmonn
neutral,neutral,sad,F5TTS,06_neutral_sad_0019_F5TTS.wav,neutral,salmonn
sad,explicit,neutral,F5TTS,06_sad_explicit_neutral_0012_F5TTS.wav,sadness,salmonn
angry,implicit,sad,F5TTS,01_angry_implicit_sad_0013_F5TTS.wav,neutral,salmonn
neutral,neutral,angry,F5TTS,25_neutral_angry_0017_F5TTS.wav,neutral,salmonn
neutral,neutral,happy,F5TTS,13_neutral_happy_0016_F5TTS.wav,neutral,salmonn
sad,implicit,happy,F5TTS,10_sad_implicit_happy_0019_F5TTS.wav,neutral,salmonn
neutral,neutral,angry,F5TTS,01_neutral_angry_0012_F5TTS.wav,angry,salmonn
neutral,neutral,sad,F5TTS,17_neutral_sad_0020_F5TTS.wav,neutral,salmonn
angry,explicit,angry,F5TTS,10_angry_explicit_angry_0016_F5TTS.wav,angry,salmonn
sad,explicit,happy,F5TTS,06_sad_explicit_happy_0014_F5TTS.wav,sad (sadness filled me as i packed my things),salmonn
neutral,neutral,neutral,F5TTS,09_neutral_neutral_0012_F5TTS.wav,neutral,salmonn
angry,implicit,angry,F5TTS,13_angry_implicit_angry_0018_F5TTS.wav,angry,salmonn
angry,implicit,happy,F5TTS,12_angry_implicit_happy_0011_F5TTS.wav,neutral,salmonn
neutral,neutral,sad,F5TTS,25_neutral_sad_0011_F5TTS.wav,neutral,salmonn
happy,implicit,sad,F5TTS,09_happy_implicit_sad_0011_F5TTS.wav,neutral,salmonn
happy,implicit,angry,F5TTS,07_happy_implicit_angry_0019_F5TTS.wav,angry,salmonn
happy,explicit,happy,F5TTS,04_happy_explicit_happy_0013_F5TTS.wav,happy,salmonn
neutral,neutral,sad,F5TTS,19_neutral_sad_0013_F5TTS.wav,neutral,salmonn
sad,explicit,angry,F5TTS,09_sad_explicit_angry_0015_F5TTS.wav,sad,salmonn
sad,explicit,angry,F5TTS,05_sad_explicit_angry_0011_F5TTS.wav,sad,salmonn
angry,implicit,happy,F5TTS,11_angry_implicit_happy_0020_F5TTS.wav,angry,salmonn
happy,implicit,neutral,F5TTS,02_happy_implicit_neutral_0013_F5TTS.wav,angry,salmonn
angry,explicit,sad,F5TTS,06_angry_explicit_sad_0016_F5TTS.wav,angry,salmonn
angry,explicit,sad,F5TTS,12_angry_explicit_sad_0013_F5TTS.wav,angry,salmonn
neutral,neutral,neutral,F5TTS,11_neutral_neutral_0015_F5TTS.wav,neutral,salmonn
neutral,neutral,sad,F5TTS,05_neutral_sad_0011_F5TTS.wav,neutral,salmonn
neutral,neutral,happy,F5TTS,24_neutral_happy_0014_F5TTS.wav,angry,salmonn
happy,explicit,sad,F5TTS,07_happy_explicit_sad_0011_F5TTS.wav,happy,salmonn
happy,implicit,sad,F5TTS,05_happy_implicit_sad_0014_F5TTS.wav,angry,salmonn
neutral,neutral,neutral,F5TTS,05_neutral_neutral_0015_F5TTS.wav,neutral,salmonn
neutral,neutral,sad,F5TTS,11_neutral_sad_0011_F5TTS.wav,neutral,salmonn
sad,explicit,neutral,F5TTS,02_sad_explicit_neutral_0011_F5TTS.wav,sad,salmonn
neutral,neutral,angry,F5TTS,03_neutral_angry_0019_F5TTS.wav,neutral,salmonn
happy,implicit,angry,F5TTS,12_happy_implicit_angry_0011_F5TTS.wav,neutral,salmonn
angry,implicit,happy,F5TTS,07_angry_implicit_happy_0019_F5TTS.wav,angry,salmonn
sad,explicit,angry,F5TTS,06_sad_explicit_angry_0011_F5TTS.wav,sad (sadness filled me as i packed my things),salmonn
angry,implicit,sad,F5TTS,07_angry_implicit_sad_0013_F5TTS.wav,angry,salmonn
neutral,neutral,sad,F5TTS,10_neutral_sad_0017_F5TTS.wav,neutral,salmonn
angry,implicit,neutral,F5TTS,12_angry_implicit_neutral_0013_F5TTS.wav,neutral,salmonn
sad,implicit,happy,F5TTS,04_sad_implicit_happy_0019_F5TTS.wav,angry,salmonn
neutral,neutral,sad,F5TTS,16_neutral_sad_0020_F5TTS.wav,neutral,salmonn
sad,explicit,angry,F5TTS,03_sad_explicit_angry_0015_F5TTS.wav,angry,salmonn
sad,implicit,sad,F5TTS,13_sad_implicit_sad_0018_F5TTS.wav,neutral,salmonn
happy,explicit,sad,F5TTS,10_happy_explicit_sad_0012_F5TTS.wav,happy,salmonn
angry,implicit,neutral,F5TTS,01_angry_implicit_neutral_0019_F5TTS.wav,angry,salmonn
sad,implicit,sad,F5TTS,02_sad_implicit_sad_0017_F5TTS.wav,angry,salmonn
angry,implicit,neutral,F5TTS,04_angry_implicit_neutral_0012_F5TTS.wav,angry,salmonn
angry,explicit,angry,F5TTS,04_angry_explicit_angry_0014_F5TTS.wav,angry,salmonn
angry,explicit,angry,F5TTS,13_angry_explicit_angry_0020_F5TTS.wav,angry,salmonn
neutral,neutral,neutral,F5TTS,19_neutral_neutral_0016_F5TTS.wav,neutral,salmonn
happy,explicit,neutral,F5TTS,08_happy_explicit_neutral_0018_F5TTS.wav,happy,salmonn
angry,explicit,happy,F5TTS,04_angry_explicit_happy_0011_F5TTS.wav,angry,salmonn
